"_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","087684001127","","CAPRI SUN Roarin' Waters Tropical Fruit Juice Drinks 10 ct","","1","","1","","","","","","","","","","10","","5.0","","559c2234e4b06aca36af13c6","","1","CAPRI SUN ROARIN' WATERS BEVERAGE DRINK","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5ff36dcc0a720f05230005b1","5","All-receipts receipt bonus","1609788876000","1609788876000","1609788876000","1609788876000","1609788876000","55.0","1609788876000","1","","","","071040063102","True","","","0.99","","0.99","","","","","","","","","","1","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","FINISHED","0.99","5ff36d0362fde912123a5535"
"5ff36c750a7214ada100058f","","","1609788533000","1609788533000","1609788534000","1609788534000","1609788534000","500.0","1609702133000","9","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","89.91","5ff36be7135e7011bcb856d3"
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","6","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","7","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","8","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","029000079236","","PLANTERSe Cashew Halves & Pieces - 46 oz.","","9.99","","9.99","","","","","","","","","","9","","50.0","","559c2234e4b06aca36af13c6","","1","PLANTERS CASHEWS","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5ff36d860a720f05230005a7","45","COMPLETE_PARTNER_RECEIPT","1609788806000","1609788806000","1609788806000","1609788806000","1609788806000","50.0","1609702406000","1","","","","041129002292","","CLASSICO Traditional Basil Pesto 14OZ 12pack","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","CLASSICO PESTO","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","54943462e4b07e684157a532"
"5ff36d9f0a720f05230005ab","45","COMPLETE_PARTNER_RECEIPT","1609788831000","1609788831000","1609788831000","1609788831000","1609788831000","50.0","1608406431000","1","","","","043000946060","","K9 Crystal Chandelier with 4 Lights in Globe Shape","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","KOOL-AID BURSTS DRINK","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","5ff36d0362fde912123a5535"
"5ff36adb0a720f0523000590","","","1609788123000","1609788123000","1609788124000","1609788124000","1609788124000","250.0","1609308000000","5","","","","044700009888","","OSCAR MAYER Cotto Salami, 12 oz","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","49.95","5ff36a3862fde912123a4460"
"","","","","","","","","","","","","","","044700009888","","OSCAR MAYER Cotto Salami, 12 oz","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700009888","","OSCAR MAYER Cotto Salami, 12 oz","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700009888","","OSCAR MAYER Cotto Salami, 12 oz","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700009888","","OSCAR MAYER Cotto Salami, 12 oz","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER LUNCH MEAT","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5ff36da00a7214ada100059b","5","All-receipts receipt bonus","1609788832000","1609788832000","1609788832000","1609788832000","1609788832000","5.0","1609702432000","1","","","","021000012961","True","","","1","","1","","","","","","","","","","1","","","","","","1","SARGENTO STRING OR STICK CHEESE","5e7cf838f221c312e698a628","","","","","","","FINISHED","1.00","5ff36d0362fde912123a5535"
"5ff36dc40a7214ada100059f","5","All-receipts receipt bonus","1609788868000","1609788868000","1609788868000","1609788868000","1609788868000","355.0","1609702468000","9","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","89.91","5ff36d0362fde912123a5535"
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","2","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","3","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","4","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","5","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","6","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","7","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","8","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","021000678358","","KRAFT Barbecue Roasted Garlic 18 OZ 002100067835","","9.99","","9.99","","","","","","","","","","9","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"5ff3710b0a7214ada10005a7","100","Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1609789707000","1609789707000","1609789708000","1609789708000","1609789708000","600.0","1609703307000","9","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","1","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","89.91","5ff370c562fde912123a5e0e"
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","2","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","3","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","4","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","5","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","6","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","7","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","8","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"","","","","","","","","","","","","","","044700033302","","OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz","","9.99","","9.99","","","","","","","","","","9","","50.0","","559c2234e4b06aca36af13c6","","1","OSCAR MAYER CARVING BOARD","559c2234e4b06aca36af13c6","800","","","","","","","",""
"5ff36d780a7214ada1000593","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1609788792000","1609788792000","1609788794000","1609788794000","1609788794000","1750.0","1609788792000","1","","","","021000059232","True","","","10","","10","","","","","","","","","","1","","","","","","1","SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER","5e7cf838f221c312e698a628","","","","","","","FINISHED","10.00","5ff36d78135e7011bcb86488"
"5ff371410a7214ada10005ba","45","COMPLETE_PARTNER_RECEIPT","1609789761000","1609789761000","1609789761000","1609789761000","1609789761000","350.0","1609703361000","1","","","","043000004944","","MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ","","1","","1","","","","","","","","","","1","","5.0","","559c2234e4b06aca36af13c6","","1","MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE","559c2234e4b06aca36af13c6","800","","","","","","FINISHED","1.00","5ff370c562fde912123a5e0e"
"5ff36c8b0a720f05230005a1","5","All-receipts receipt bonus","1609788555000","1609788555000","1609788557000","1609788557000","1609788557000","5.0","1609702155000","1","","","","759283400082","","KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081","","1","","1","","","","","","","","","","1","","","","","","1","","5e825d64f221c312e698a62a","","","","","","","FINISHED","1.00","54943462e4b07e684157a532"
"5ff36c550a7214ada1000588","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1609788501000","1609788501000","1609788501000","1609788501000","1609788501000","750.0","1609480800000","5","","","","025800000135","","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","","5","","5","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","25.00","5ff36be7135e7011bcb856d3"
"","","","","","","","","","","","","","","025800000135","","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","","5","","5","","","","","","","","","","2","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","025800000135","","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","","5","","5","","","","","","","","","","3","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","025800000135","","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","","5","","5","","","","","","","","","","4","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","025800000135","","SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box","","5","","5","","","","","","","","","","5","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"5ff36acb0a720f052300058d","5","All-receipts receipt bonus","1609788107000","1609788107000","1609788108000","1609788108000","1609788108000","55.0","1609701707000","9","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","89.91","5ff36a3862fde912123a4460"
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","2","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","3","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","4","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","5","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","6","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","7","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","8","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","043000043486","","Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz","","9.99","","9.99","","","","","","","","","","9","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"5ff371450a7214ada10005bd","5","All-receipts receipt bonus","1609789765000","1609789765000","1609789766000","1609789766000","1609789766000","5.0","1608789600000","5","","","","029000024748","","NATURE TREE Walnuts 8oz","","9.99","","9.99","","","","","","","","","","1","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","FINISHED","49.95","5ff370c562fde912123a5e0e"
"","","","","","","","","","","","","","","029000024748","","NATURE TREE Walnuts 8oz","","9.99","","9.99","","","","","","","","","","2","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","029000024748","","NATURE TREE Walnuts 8oz","","9.99","","9.99","","","","","","","","","","3","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","029000024748","","NATURE TREE Walnuts 8oz","","9.99","","9.99","","","","","","","","","","4","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
